country_name,country_code,indicator_name,indicator_code,debt
"Egypt, Arab Rep.",EGY,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,32908571511.3
El Salvador,SLV,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,11577044809.4
Eritrea,ERI,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,21215212.6
Eswatini,SWZ,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,207103549.4
Ethiopia,ETH,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1357289049.9
Fiji,FJI,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,244220451.9
Gabon,GAB,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1124160018.1
"Gambia, The",GMB,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,77135850.4
Georgia,GEO,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,4808248488.6
Ghana,GHA,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2729878836.7
Grenada,GRD,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,43225655.0
Guatemala,GTM,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1956998468.8
Guinea,GIN,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,438622364.9
Guinea-Bissau,GNB,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,39159349.3
Guyana,GUY,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,599435184.9
Haiti,HTI,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,543003063.0
Honduras,HND,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1787447273.7
India,IND,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,91617460130.9
Indonesia,IDN,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,76758123088.1
"Iran, Islamic Rep.",IRN,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,362016236.0
Iraq,IRQ,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,3422697948.3
Jamaica,JAM,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2450592727.9
Jordan,JOR,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,4505628874.5
Kazakhstan,KAZ,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,46332862901.6
Kenya,KEN,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,5669589267.3
Kosovo,XKX,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,376948170.3
Kyrgyz Republic,KGZ,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,817340885.3
Lao PDR,LAO,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2139107053.7
Lebanon,LBN,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2487164872.3
Lesotho,LSO,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,110035590.7
Liberia,LBR,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,138273037.3
Madagascar,MDG,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,292377244.5
Malawi,MWI,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,163792655.5
Maldives,MDV,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,501515781.8
Mali,MLI,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,368954004.5
Mauritania,MRT,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,412816512.3
Mauritius,MUS,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1657676482.1
Mexico,MEX,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,67011170401.6
Moldova,MDA,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1138740240.9
Mongolia,MNG,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,5419242754.0
Montenegro,MNE,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1235869350.8
Morocco,MAR,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,8901883062.4
Mozambique,MOZ,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,4539290211.5
Myanmar,MMR,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,953351322.9
Nepal,NPL,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,536987093.3
Nicaragua,NIC,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1821046871.8
Niger,NER,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,380821558.1
Nigeria,NGA,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,13457783541.5
North Macedonia,MKD,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1543173249.9
Pakistan,PAK,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,16306874625.0
Papua New Guinea,PNG,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,5882895655.1
Paraguay,PRY,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1969086344.7
Peru,PER,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,15228701562.2
Philippines,PHL,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,18002693022.8
Russian Federation,RUS,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,56854352461.3
Rwanda,RWA,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,430147509.0
Samoa,WSM,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,36591773.8
Sao Tome and Principe,STP,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,5221644.2
Senegal,SEN,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,3438123718.1
Serbia,SRB,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,10326404217.2
Sierra Leone,SLE,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,153801665.5
Solomon Islands,SLB,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,25978065.4
"Somalia, Fed. Rep.",SOM,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,16298027.9
South Africa,ZAF,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,22557141870.0
Sri Lanka,LKA,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,4810129289.0
St. Lucia,LCA,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,78644489.1
St. Vincent and the Grenadines,VCT,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,44142736.9
Sudan,SDN,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,200686054.8
Syrian Arab Republic,SYR,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,28706583.0
Tajikistan,TJK,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,573621878.2
Tanzania,TZA,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1980087497.9
Thailand,THA,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,17993023670.2
Timor-Leste,TLS,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,26056094.0
Togo,TGO,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,343216580.7
Tonga,TON,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,43961974.4
Tunisia,TUN,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,5506873132.5
Turkiye,TUR,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,89572219405.1
Turkmenistan,TKM,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,974098685.6
Uganda,UGA,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1558883495.8
Ukraine,UKR,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,10333489703.8
Uzbekistan,UZB,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,11474012471.0
Vanuatu,VUT,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,26166284.2
Viet Nam,VNM,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,33590426649.4
"Yemen, Rep.",YEM,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,138971636.5
Zambia,ZMB,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,3912853421.5
Zimbabwe,ZWE,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1415303816.0
Afghanistan,AFG,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,35055000.0
Albania,ALB,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,503589942.8
Algeria,DZA,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,103536651.9
Angola,AGO,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,9857590390.0
Argentina,ARG,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,14245524164.4
Armenia,ARM,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,569132972.7
Azerbaijan,AZE,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,3305254954.2
Bangladesh,BGD,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,5107969957.4
Belarus,BLR,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,3561720094.9
Belize,BLZ,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,123939993.7
Benin,BEN,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,952672658.3
Bhutan,BTN,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,157867544.7
Bolivia,BOL,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,1536743411.3
Bosnia and Herzegovina,BIH,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,567793264.7
Botswana,BWA,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,253412900.6
Brazil,BRA,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,41692900453.8
Bulgaria,BGR,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2247338948.5
Burkina Faso,BFA,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,295932097.4
Burundi,BDI,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,21188598.9
Cabo Verde,CPV,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,128707507.3
Cambodia,KHM,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,544261646.5
Cameroon,CMR,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,1397091700.0
Central African Republic,CAF,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,14067424.6
Chad,TCD,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,292977675.5
China,CHN,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,79274204382.3
Colombia,COL,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,14871414482.9
Comoros,COM,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,16161053.6
"Congo, Dem. Rep.",COD,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,386162036.6
"Congo, Rep.",COG,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,1045512956.9
Cote d'Ivoire,CIV,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,4350206790.0
Djibouti,DJI,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,109618322.4
Dominica,DMA,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,52260389.9
Dominican Republic,DOM,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,4255734801.4
Ecuador,ECU,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,4507482701.3
"Egypt, Arab Rep.",EGY,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,24265826532.7
El Salvador,SLV,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,3060370769.3
Eritrea,ERI,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,19661959.3
Eswatini,SWZ,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,94484836.7
Ethiopia,ETH,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,1086537219.0
Fiji,FJI,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,162674606.4
Gabon,GAB,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,827395457.8
"Gambia, The",GMB,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,48337440.3
Georgia,GEO,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,810100404.3
Ghana,GHA,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,845828109.0
Grenada,GRD,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,37997815.5
Guatemala,GTM,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,1137807561.7
Guinea,GIN,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,333344595.6
Guinea-Bissau,GNB,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,31588821.3
Guyana,GUY,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,122217517.2
Haiti,HTI,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,512090000.0
Honduras,HND,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,923896105.2
India,IND,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,26787302732.6
Indonesia,IDN,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,38206573831.4
"Iran, Islamic Rep.",IRN,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,76467184.6
Iraq,IRQ,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,3244531323.1
Jamaica,JAM,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,1119664983.2
Jordan,JOR,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2072618008.6
Kazakhstan,KAZ,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,5552006344.8
Kenya,KEN,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,5289139273.0
Kosovo,XKX,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,49842222.3
Kyrgyz Republic,KGZ,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,287965917.5
Lao PDR,LAO,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,820712717.9
Lebanon,LBN,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,176463191.8
Lesotho,LSO,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,77325670.4
Liberia,LBR,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,34820816.5
Madagascar,MDG,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,198089071.8
Malawi,MWI,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,118637836.7
Maldives,MDV,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,426940664.7
Mali,MLI,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,304964815.9
Mauritania,MRT,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,373329776.8
Mauritius,MUS,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,1025701879.6
Mexico,MEX,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,38813757614.6
Moldova,MDA,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,340746466.2
Mongolia,MNG,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,1358673167.6
Montenegro,MNE,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,456282280.3
Morocco,MAR,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,6065613761.1
Mozambique,MOZ,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,948857105.7
Myanmar,MMR,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,660985562.3
Nepal,NPL,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,383868031.5
Nicaragua,NIC,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,636955351.8
Niger,NER,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,335921741.1
Nigeria,NGA,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,3859888448.5
North Macedonia,MKD,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,639461380.3
Pakistan,PAK,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,11216275984.5
Papua New Guinea,PNG,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,623357879.4
Paraguay,PRY,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,1442778645.3
Peru,PER,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,4736437168.0
Philippines,PHL,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,9672547895.6
Russian Federation,RUS,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,20094223067.1
Rwanda,RWA,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,244847598.5
Samoa,WSM,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,34244345.3
Sao Tome and Principe,STP,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,3049088.5
Senegal,SEN,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,1904940755.5
Serbia,SRB,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,4262461379.8
Sierra Leone,SLE,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,67722872.2
Solomon Islands,SLB,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,6927801.1
"Somalia, Fed. Rep.",SOM,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,5397376.3
South Africa,ZAF,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,8932169331.6
Sri Lanka,LKA,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2719569468.5
St. Lucia,LCA,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,71888273.8
St. Vincent and the Grenadines,VCT,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,41314707.4
Sudan,SDN,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,154108527.8
Syrian Arab Republic,SYR,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,0.0
Tajikistan,TJK,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,274958442.6
Tanzania,TZA,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,1816535733.6
Thailand,THA,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,3504253647.4
Timor-Leste,TLS,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,24328255.9
Togo,TGO,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,229503195.8
Tonga,TON,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,42950368.4
Tunisia,TUN,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,3406188062.0
Turkiye,TUR,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,29657965074.0
Turkmenistan,TKM,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,948800505.0
Uganda,UGA,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,1279815364.7
Ukraine,UKR,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,3611438107.0
Uzbekistan,UZB,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,4416343938.1
Vanuatu,VUT,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,15372759.9
Viet Nam,VNM,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,5850609464.2
"Yemen, Rep.",YEM,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,90250000.0
Zambia,ZMB,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,687288623.0
Zimbabwe,ZWE,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,88993640.7
Afghanistan,AFG,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,35055000.0
Albania,ALB,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,322907197.2
Algeria,DZA,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,78492391.8
Angola,AGO,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,491204277.4
Argentina,ARG,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,5074626873.1
Armenia,ARM,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,333977301.1
Azerbaijan,AZE,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,842731655.6
Bangladesh,BGD,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,2710108231.1
Belarus,BLR,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,476175144.7
Belize,BLZ,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,65085813.6
Benin,BEN,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,200143787.1
Bhutan,BTN,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,46798177.4
Bolivia,BOL,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,1095741740.0
Bosnia and Herzegovina,BIH,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,445184130.5
Botswana,BWA,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,250897133.2
Brazil,BRA,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,4958168123.0
Bulgaria,BGR,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,334651946.2
Burkina Faso,BFA,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,228428172.7
Burundi,BDI,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,14505255.1
Cabo Verde,CPV,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,65441405.1
Cambodia,KHM,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,158639791.2
Cameroon,CMR,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,375847964.7
Central African Republic,CAF,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,8221891.2
Chad,TCD,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,55831086.2
China,CHN,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,5975220341.6
Colombia,COL,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,2370479986.0
Comoros,COM,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,6195459.9
"Congo, Dem. Rep.",COD,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,105652832.0
"Congo, Rep.",COG,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,111217353.9
